sales_key,order_id,order_item_id,customer_key,product_key,seller_key,order_date_key,delivery_date_key,price,freight_value,total_item_value,payment_value,payment_type,payment_installments,delivery_days,is_late_delivery,order_status,batch_id,created_at
3832,79d3fb0ca56043e6836acad98b857e8f,1,195,16,37,20210111,20210127.0,620.23,32.08,652.31,,,,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3833,a164aa2e3c4343978645b7c22126b902,1,827,477,68,20230702,,373.63,12.03,385.66,22574.1,credit_card,2.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3834,6417658ddbf747a8ac256c1cf13183de,1,335,296,28,20211206,20220121.0,670.9,89.18,760.08,4476.95,credit_card,10.0,46.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3835,f74675b3e9d646948207222311867ecd,1,92,162,98,20231217,20231225.0,1601.74,25.46,1627.2,,,,8.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3836,3029b0bcf5ad420cbb3d356e43675119,1,411,416,92,20180528,,1510.91,91.56,1602.47,24043.6,boleto,1.0,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
3837,284740ac1e194971a3e27a1fd5873fcc,1,727,155,71,20230602,,1870.74,87.42,1958.16,18667.95,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3838,096e7bf3449c464b963a2e042627629a,1,862,477,6,20210716,20210731.0,598.6,89.85,688.45,9009.2,credit_card,5.0,15.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3839,07fd6c5d78534a109744a233233c7a33,1,825,173,35,20220131,,1838.08,43.76,1881.84,19583.1,credit_card,9.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3840,021babc882b349f0af21f900fd817753,1,620,5,14,20231118,20231213.0,108.85,9.67,118.52,22334.95,credit_card,12.0,25.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3841,e8a462ef6af3468087e9082f10ecbf07,1,243,459,32,20170131,20170307.0,532.24,60.31,592.55,23443.35,voucher,1.0,35.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3842,77ce8fb24977493d9cae8150aa5e0315,1,336,359,14,20221115,,671.46,20.96,692.42,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
3843,eeb280cac01c4a679a81d7fb8b8dde70,1,930,363,17,20170113,20170127.0,1625.44,48.62,1674.06,9049.75,debit_card,1.0,14.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3844,7be51a2b37f54699b842518ea97ccf04,1,975,262,31,20220726,20220811.0,1477.03,82.75,1559.78,8233.75,credit_card,12.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3845,2b2f4f4e51c548ed9d8e743885fa6a86,1,628,33,56,20170606,,1684.47,50.79,1735.26,10454.45,voucher,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3846,d516bc6257a74a25b84c404dc9137bc6,1,809,272,38,20230829,,1228.45,40.68,1269.13,12621.05,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3847,c8b88faab44241d7bafabdd337939583,1,93,467,75,20200226,20200323.0,276.74,97.45,374.19,,,,26.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3848,4aeb846e06554a5fa9c69d77a9a6c25b,1,106,66,91,20210524,20210617.0,542.37,62.79,605.16,4764.15,debit_card,1.0,24.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3849,b73a498f28d64f10b020689db1745906,1,54,61,52,20170922,20170930.0,513.72,61.71,575.43,23893.8,credit_card,9.0,8.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3850,aad6439532144ee69dfe67c0ebafe7f3,1,27,296,24,20190415,,386.37,27.53,413.9,15194.75,boleto,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
3851,1d1360090ef74046bbf542c89758c6ab,1,905,144,15,20220801,,1369.72,15.9,1385.62,22787.1,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3852,3db3d456c99d460cbb7c07b0be603bca,1,916,425,90,20210513,20210620.0,10.62,23.39,34.01,7132.6,boleto,1.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3853,534fe30d9a5d4bc793a2ce782bde1880,1,658,76,19,20190224,20190301.0,829.64,36.11,865.75,,,,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3854,e2baf38cae384357871b287e5cc209a9,1,26,340,26,20200722,,1320.74,68.99,1389.73,12578.75,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3855,0cfe08a1238d4cdcb901a817ea71528d,1,975,99,86,20220909,20221015.0,1271.93,23.06,1294.99,,,,36.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3856,49d6bfc1bca7499e80038a1efb73c8f4,1,282,486,36,20191219,20200107.0,1893.8,26.55,1920.35,10672.35,voucher,1.0,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3857,e03efa6152464f5f8ad11e4d9b9ac916,1,642,84,8,20190225,20190326.0,102.62,3.3,105.92,15305.85,boleto,1.0,29.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3858,850bb82e8f01476aa8a4b950b4b8acbd,1,575,270,38,20170114,,1778.43,8.78,1787.21,6300.05,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3859,44ea4c7b3ee14cb0bf5a7df4913b9bf9,1,994,391,68,20200804,,855.17,4.34,859.51,12085.3,debit_card,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
3860,9b1bfd7fc687430093cd5c1585b67ca5,1,684,494,50,20191103,20191110.0,1378.42,29.73,1408.15,19707.5,voucher,1.0,7.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3861,63b328e8ec3c44039a1913385c0504e1,1,338,71,3,20200109,20200224.0,325.11,24.39,349.5,2196.65,credit_card,5.0,46.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3862,f8a6273c2bc24ccb9129fda66c558418,1,863,486,71,20210804,20210916.0,472.67,50.13,522.8,15968.95,boleto,1.0,43.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3863,e5338fab846e4708a344404f89864db1,1,740,338,67,20171207,20180115.0,513.35,12.59,525.94,,,,39.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3864,55a7405ffadf4c5bbda5b4a4f317d11c,1,783,291,14,20180128,20180209.0,623.88,42.16,666.04,1105.65,voucher,1.0,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3865,c984241924a943a3a609d90914f5b1ab,1,394,388,86,20190909,,1798.06,27.45,1825.51,20095.45,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3866,6b7d12e457944e5f8007f215bb4c64b4,1,634,474,68,20230114,,1114.14,62.52,1176.66,12574.85,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3867,9c7f48d5c66342efaa9f6221b59beb65,1,858,4,20,20220622,,369.98,51.21,421.19,5969.6,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3868,bda0b9e09104483daf2383d78c5b3644,1,290,285,54,20210603,20210718.0,44.04,77.54,121.58,10478.25,voucher,1.0,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3869,3f15871d957e48f2a14e48dcf47ce078,1,337,58,94,20210614,20210630.0,685.89,49.66,735.55,7476.4,boleto,1.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3870,03200cca961043a5a28fd55af8ca788a,1,922,412,35,20201110,,1443.16,44.21,1487.37,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3871,67c0ab262f844595a3464b827dc86f71,1,922,492,78,20200613,20200702.0,402.94,41.99,444.93,11941.9,voucher,1.0,19.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3872,d2b1f5126fae4b0fbab8f80cc9d7667f,1,660,320,26,20220118,20220123.0,1130.22,12.32,1142.54,,,,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3873,3eca314d48ef4b5fac127b8a3b9c0d08,1,712,185,61,20180609,20180622.0,493.54,7.44,500.98,8407.0,credit_card,4.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3874,8d32096557d2471380813e63ad8a29b0,1,145,223,72,20210303,20210417.0,486.13,35.34,521.47,13027.55,voucher,1.0,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3875,83e5dd3ddb424cab9e913866566f8b06,1,666,275,95,20190621,20190805.0,1733.77,22.88,1756.65,20609.05,debit_card,1.0,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3876,a87b110608264eeba6a20d3ddfe7ffb3,1,122,228,92,20241212,20241227.0,209.72,99.01,308.73,171.25,boleto,1.0,15.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3877,78d70e2147cf4b50be5a73203896a9fa,1,137,146,83,20220220,20220223.0,28.34,59.99,88.33,,,,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3878,7f38e6629592467daf06412570cb6bfe,1,400,177,31,20211024,,1780.15,89.63,1869.78,,,,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
3879,6966c93f8055478199b7380b35c2c0da,1,850,307,69,20170308,20170410.0,241.96,81.13,323.09,,,,33.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3880,9adad477e642431ab512128df14d6c46,1,16,246,89,20241121,20241221.0,1260.07,76.81,1336.88,20383.4,voucher,1.0,30.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3881,98fcb71c2b9a42ba930a94344811d920,1,701,374,1,20220511,20220523.0,1084.44,66.76,1151.2,,,,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3882,ca3d2822f598495ca0a70c3609c706f2,1,521,120,74,20210113,,664.83,11.6,676.43,23983.2,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3883,47457ee9f15b4dadbdc979d139ddafd8,1,303,386,58,20191016,,5.19,70.55,75.74,24292.3,boleto,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
3884,a60570e0226c4c4bad1fc9e9497a811a,1,827,322,74,20220825,,1393.4,5.61,1399.01,694.5,debit_card,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
3885,b122798e2b56401aa202a5f1728a888b,1,559,83,30,20200817,20200905.0,1336.26,21.68,1357.94,8987.5,boleto,1.0,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3886,1a18ab0a9de14cb09d66b59d0882b1de,1,616,110,26,20241126,20241229.0,95.18,20.4,115.58,3534.95,voucher,1.0,33.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3887,d484013e82a340f49c0b4a7948e195b1,1,548,118,80,20240203,20240212.0,593.52,8.94,602.46,20079.6,boleto,1.0,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3888,c76c9e6faa76474c9357fbab1dcaebd3,1,87,107,47,20180314,20180409.0,67.82,73.4,141.22,12197.25,debit_card,1.0,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3889,46b78c9e31f34b04babd10e189f12852,1,532,352,56,20200205,20200318.0,1514.4,76.83,1591.23,14519.5,boleto,1.0,42.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3890,c3645aa756e2473b9d6b899e986a15b2,1,81,81,54,20200219,,174.23,18.28,192.51,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3891,8f2827c8e7ce45fea55e08c4e06eba07,1,299,487,76,20190707,20190813.0,1428.88,88.73,1517.61,,,,37.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3892,582ea2cb20c34d7ea511a003c0f6e19b,1,337,454,58,20190127,20190314.0,1923.97,59.81,1983.78,3337.4,credit_card,11.0,46.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3893,5856bfb96d6348ceb81b879891be3a8a,1,428,291,28,20230821,20230929.0,1658.41,60.64,1719.05,801.45,debit_card,1.0,39.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3894,a7bb151c446a413b8466de55f0d2d7d6,1,40,407,57,20211229,,900.87,19.7,920.57,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3895,2cb7951fde7042c88817528548daf79d,1,84,409,99,20191104,20191123.0,634.88,61.81,696.69,17185.25,boleto,1.0,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3896,f9b3418f3dff48b3bafc68a0b1abe6fa,1,474,396,69,20200918,,44.96,42.36,87.32,12285.35,voucher,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3897,043a0495e0154e8db16d1dc4375f6a0e,1,385,408,89,20230908,20231022.0,1854.86,87.85,1942.71,13833.6,credit_card,12.0,44.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3898,127713c2d9144c09b0a341af54eeff98,1,183,275,15,20200924,20201013.0,1802.16,25.28,1827.44,,,,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3899,f3eff37a0f5c41cf83cb8f8fe1d0a17b,1,581,365,95,20231022,,961.25,91.21,1052.46,7573.0,voucher,1.0,,False,unavailable,FULL_RUN,2026-07-17 07:12:14.994312
3900,84ee7406fadd47b085ef17abbe1c100d,1,875,449,30,20231127,,274.76,53.24,328.0,,,,,False,unavailable,FULL_RUN,2026-07-17 07:12:14.994312
3901,695ef6eb5aa64b309833872a8358fc80,1,310,349,36,20200524,,1476.79,34.22,1511.01,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3902,e5694958910b4a11aef67f530ae3c247,1,675,327,75,20170708,20170813.0,648.38,76.48,724.86,,,,36.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3903,57049fa1fea9477ab4db66aa70b9ac6b,1,349,53,57,20220531,20220613.0,169.85,21.47,191.32,825.85,voucher,1.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3904,c14f3f0a05a84c18a674b0855396c2df,1,654,404,81,20181125,,1789.12,65.81,1854.93,17573.6,debit_card,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
3905,8c22cf09646b48988404e97f75044ece,1,993,183,41,20220223,20220304.0,1937.44,5.51,1942.95,15598.3,voucher,1.0,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3906,9554133fa7be4606b781380c862238d9,1,368,331,38,20190816,20190929.0,1346.0,80.08,1426.08,,,,44.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3907,2cd7537893954afda0080d51893c2768,1,494,253,67,20241003,20241023.0,1337.95,55.38,1393.33,6858.7,credit_card,9.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3908,9f4cea60911743c7b7e9745de621e661,1,437,28,1,20190806,,872.21,5.55,877.76,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3909,e57b1c3664be4db49b6693b82bfa4505,1,35,326,44,20210515,20210624.0,526.26,26.82,553.08,700.45,boleto,1.0,40.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3910,c01730dd2ccd41fb983026e6b5fe778d,1,457,79,52,20240123,,726.13,53.04,779.17,12256.35,credit_card,3.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
3911,fc429ebd22aa44468c4deac5afba6a4f,1,637,409,35,20230720,20230821.0,1128.19,25.87,1154.06,18761.3,debit_card,1.0,32.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3912,4461334529aa498bb1b65929969ba397,1,751,374,6,20210928,,1644.05,79.16,1723.21,9559.3,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3913,3622424e0a9a432f8c3a6aee7c2966c5,1,289,211,27,20231007,20231011.0,1430.0,63.63,1493.63,16510.3,voucher,1.0,4.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3914,f71c5506ab6b4f5889bc0aa5913bd4ec,1,36,238,80,20200616,20200730.0,823.32,86.03,909.35,20037.5,voucher,1.0,44.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3915,5db85c79f9b54b0daa4d346d89c3875f,1,998,399,82,20220103,20220114.0,1574.11,4.65,1578.76,13995.1,boleto,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3916,842a35b76c004de8bce496af24e487ac,1,182,67,9,20180926,20181023.0,1877.5,92.69,1970.19,6253.15,debit_card,1.0,27.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3917,5cff8db0cea54aaf8b7f33ce17b4cba2,1,175,444,51,20230305,20230311.0,539.28,7.56,546.84,,,,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3918,ebcfe93cc90849fb824c1ea2ac87b75d,1,970,469,68,20180904,20180930.0,1670.62,15.05,1685.67,23255.8,voucher,1.0,26.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3919,29fcf88bd53a421b972c382e9d3260be,1,331,493,83,20210803,20210910.0,14.92,63.68,78.6,11032.25,voucher,1.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3920,354bf929e5474e05a4d7f4f1fd9ed1f4,1,723,477,32,20220910,,1097.22,48.94,1146.16,21416.55,credit_card,12.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3921,8e3a19d87e0f482a8ec5e584bbdea536,1,281,272,83,20220826,20220908.0,391.74,72.66,464.4,8549.85,debit_card,1.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3922,d9e6f18a907d44b2915015c24be8b47a,1,615,36,19,20210807,20210816.0,802.42,26.5,828.92,,,,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3923,e5fb7907b89d4795976a0b21fb8f88e9,1,984,90,67,20230517,20230606.0,803.16,68.76,871.92,3879.3,voucher,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3924,29f22ca44223458bb161f8b11102fbed,1,84,211,39,20180804,20180824.0,1292.15,67.7,1359.85,1508.45,debit_card,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3925,1605898a2013409cbc4f5eb4711af20a,1,853,448,6,20230824,,1921.74,27.43,1949.17,18090.25,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3926,d90ba11af97b48aa906676c6b3c55e10,1,546,202,21,20220308,20220413.0,783.42,94.71,878.13,,,,36.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3927,9f35fd09bd6040dca7542ea4c49279e2,1,784,444,6,20171026,20171208.0,1892.55,39.25,1931.8,,,,43.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3928,cc7d3117ae71433baf6d2dd310107062,1,855,191,44,20230319,20230325.0,809.54,25.22,834.76,9752.45,credit_card,11.0,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3929,02298e965402480a8a90d3b02ee4dc5b,1,524,213,36,20200713,20200802.0,1338.99,48.57,1387.56,10716.7,voucher,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3930,42582b5c247f488291f2896152fbe0f0,1,161,273,65,20181009,,584.75,58.84,643.59,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3931,db47bca539744006975d62d527e20df5,1,842,58,48,20190810,20190911.0,1836.51,77.89,1914.4,12585.25,voucher,1.0,32.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3932,9f3323364c004c1ba3f67bea39467c3a,1,54,426,90,20191123,,1452.36,16.02,1468.38,10553.6,voucher,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
3933,ff12546930e84fe0a4a550a6246caf0e,1,430,352,82,20190103,,1348.99,35.97,1384.96,3535.35,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3934,9ea6f0edbee84ef884f9f34ddfa8b5a8,1,513,470,28,20220125,,1986.29,31.26,2017.55,12803.4,voucher,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3935,717601c18f0248118a783c6dd0bd8692,1,147,425,68,20221111,20221120.0,1939.62,82.92,2022.54,12163.9,voucher,1.0,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3936,7a447e7660bd420cb34aa9f0b6b0ca37,1,612,205,94,20241211,,1176.31,88.7,1265.01,9673.4,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3937,45efb3df068c4b0096e39a1b68c74d14,1,674,51,92,20230115,20230120.0,1614.38,81.18,1695.56,24704.2,credit_card,11.0,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3938,21a74ae4dafd40d28215b1f924571e5c,1,226,404,16,20190608,20190701.0,912.21,48.25,960.46,18485.4,debit_card,1.0,23.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3939,65e785a4c2dd4769bd8841fe043911cb,1,752,304,12,20241123,,101.42,97.63,199.05,,,,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
3940,c2812b7dbbff4e8b81a81827ab77833a,1,781,438,5,20180722,20180904.0,1998.89,6.8,2005.69,23408.45,debit_card,1.0,44.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3941,78be2146ef514788ad5aa4e0c46736f1,1,285,314,98,20190513,,158.3,11.13,169.43,7099.7,voucher,1.0,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
3942,896edb7586314c64a538be669670036e,1,650,51,60,20190113,20190222.0,995.85,96.28,1092.13,22346.6,debit_card,1.0,40.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3943,44a089db6c684ab9bea0d8a0c04051fd,1,852,369,68,20200322,20200329.0,1003.86,42.5,1046.36,22647.65,credit_card,3.0,7.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3944,0b4ab183a67e4be2858eb9ba3becbe69,1,959,421,4,20210914,,21.72,91.42,113.14,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3945,1d3dc6d4e1264184acc78813ad28e046,1,184,215,15,20200428,20200604.0,63.65,13.35,77.0,,,,37.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3946,0310bd2fd7ae48d28ab9dbae9b385084,1,387,128,89,20181005,20181013.0,260.17,60.93,321.1,,,,8.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3947,7a1102c8fc414b958543593fc3658604,1,532,138,94,20180705,20180726.0,671.03,64.77,735.8,6225.65,credit_card,5.0,21.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3948,0657f8dee3884018b1bb9911b8451e4a,1,833,465,54,20220617,,1646.97,60.82,1707.79,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3949,f0eeeead06054a1ca97ad26c408b476d,1,902,203,48,20231104,20231117.0,11.13,63.24,74.37,5305.95,credit_card,12.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3950,56fd94371465464ebe1f7bdde93eb5a3,1,606,42,40,20220129,20220311.0,1585.2,15.99,1601.19,15434.3,boleto,1.0,41.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3951,8af1e4676a3042fa9911cfdc7dbbe63b,1,632,121,51,20171115,20171231.0,577.24,55.31,632.55,1125.2,credit_card,5.0,46.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3952,2a6089b6d37948c3a6072907de0f94f9,1,990,74,97,20240114,20240118.0,957.31,84.29,1041.6,22308.95,debit_card,1.0,4.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3953,c052691f1a6144e58a3fadf393d96813,1,841,483,28,20210924,20210927.0,393.44,82.05,475.49,14990.5,credit_card,2.0,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3954,12d49cf9172f40eb9f59f53652119473,1,173,479,5,20190414,20190510.0,678.7,10.44,689.14,,,,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3955,e7e6d1f7bfea40bc9ea0e5f39fffd6fe,1,671,222,56,20180204,20180225.0,1585.1,26.05,1611.15,11225.75,boleto,1.0,21.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3956,812b60c94611435584263e8e95b67684,1,146,52,15,20210705,,1582.51,7.5,1590.01,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
3957,4e9862bf1cbf49fb8498fc4673f14e9a,1,553,454,27,20220912,20220925.0,389.91,99.06,488.97,11305.6,voucher,1.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3958,90a228fcddec458a8292950bd159d622,1,599,419,98,20170630,20170711.0,784.23,88.8,873.03,15053.3,voucher,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3959,d2863676ccb948c7b61a4cb751e8b462,1,669,167,96,20180509,,775.64,69.44,845.08,,,,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
3960,80c6fa0c227447bbaff7825c61b81b54,1,502,133,44,20180319,,204.39,20.02,224.41,6881.5,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3961,1bec1d3f24ca4d7b9dd5b3de9cdd41fd,1,67,96,56,20170517,20170610.0,108.84,44.69,153.53,809.45,credit_card,6.0,24.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3962,d1d012b5b9a54834a555dc88b7a9f784,1,333,102,44,20190825,,1588.65,98.56,1687.21,21701.15,credit_card,4.0,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
3963,bb62fcb89bc8409586b3a88b466eabf8,1,879,378,68,20231106,,478.66,86.69,565.35,,,,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
3964,cf6aff268736405f9405bd77a8dadfbb,1,348,194,79,20220115,,817.88,23.56,841.44,21870.55,boleto,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
3965,eb3ce6cc81f543b79f969a03ea2b17d6,1,932,191,73,20170509,20170604.0,41.02,82.76,123.78,19907.6,credit_card,6.0,26.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3966,63e58ac17f904c9587d7b61320fc8b9d,1,182,294,24,20181222,20190122.0,1416.56,80.92,1497.48,2968.3,boleto,1.0,31.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3967,b8233cb8b34d4484abb133bd429c7ed9,1,451,299,22,20241018,20241105.0,36.47,99.55,136.02,,,,18.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3968,6bf247f6fb0f4753982d728a3e417b12,1,841,483,81,20211128,,1513.66,71.5,1585.16,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
3969,f74662d87a2b4c8dbac211bb51617be6,1,178,446,100,20180803,20180814.0,1534.42,58.55,1592.97,19495.45,voucher,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3970,3d30a6f53b0349e7b86ef894a4ab7127,1,486,389,77,20180201,20180217.0,596.34,56.61,652.95,12515.4,boleto,1.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
3971,636dc9f5d1224dbfa4c3d27021100ef4,1,76,236,12,20200111,,1460.87,68.79,1529.66,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
3972,dab7b127a609470c96874150210d4d8b,1,87,190,75,20240424,20240511.0,1046.81,17.08,1063.89,16491.8,credit_card,9.0,17.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
